Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Unit)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	KC (Single-KC-temp)	KC Category (Single-KC-temp)	KC (Single-plus-unique)	KC Category (Single-plus-unique)	KC (Single-plus-unique)	KC Category (Single-plus-unique)	KC (Unique-step-temp)	KC Category (Unique-step-temp)	KC (Rule Names)	KC Category (Rule Names)	KC (Field)	KC Category (Field)	KC (Unique-step-Plus-Single2)	KC Category (Unique-step-Plus-Single2)	KC (Unique-step-Plus-Single2)	KC Category (Unique-step-Plus-Single2)	KC (Rule Names2)	KC Category (Rule Names2)	School	Class
3513	All Data	c4252c00436c4715de5e3d6772f834e2	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:07		1	ATTEMPT		RESULT		SimStudent	3-5_plus_1-5	1	1969-12-31 19:02:02	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	20					Single-KC		KC178		KC1		KC1		KC178		KC178		answer_num		answer-num		3-5_plus_1-5-answer_num		Single		answer_num			
3514	All Data	246931545de1f1ad410ccec7fdac1a70	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:08		1	ATTEMPT		RESULT		SimStudent	3-5_plus_1-5	1	1969-12-31 19:02:02	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	25					Single-KC		KC127		KC1		KC1		KC127		KC127		answer_denom		answer-denom		3-5_plus_1-5-answer_denom		Single		answer_denom			
3515	All Data	fd9fbec8ce81423cd09d921d144a11d5	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:09		1	ATTEMPT		RESULT		SimStudent	3-5_plus_1-5	1	1969-12-31 19:02:02	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC61		KC1		KC1		KC61		KC61		done		done		3-5_plus_1-5-done		Single		done			
3516	All Data	86b41dd136e14bfc498af3b8962c03a3	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:10		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-7	1	1969-12-31 19:02:09	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	28					Single-KC		KC78		KC1		KC1		KC78		KC78		but_denom1		denom1		1-4_plus_2-7-but_denom1		Single		but_denom1			
3517	All Data	c25c2977ed03e73e302bf0d5a1e1a6de	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:11		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-7	1	1969-12-31 19:02:09	convert_num1	1	1	CORRECT	JCommTable4_C1R1	UpdateTable	7					Single-KC		KC130		KC1		KC1		KC130		KC130		convert_num1		converted-num1		1-4_plus_2-7-convert_num1		Single		convert_num1			
3518	All Data	09a13caeb03c7d4cb9628167eff50dd7	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:12		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-7	1	1969-12-31 19:02:09	but_denom2	1	1	CORRECT	JCommTable5_C1R2	UpdateTable	28					Single-KC		KC110		KC1		KC1		KC110		KC110		but_denom2		denom2		1-4_plus_2-7-but_denom2		Single		but_denom2			
3519	All Data	ed60271fb91e5298cada820407a1425b	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:13		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-7	1	1969-12-31 19:02:09	convert_num2	1	1	CORRECT	JCommTable5_C1R1	UpdateTable	8					Single-KC		KC46		KC1		KC1		KC46		KC46		convert_num2		convert-num2		1-4_plus_2-7-convert_num2		Single		convert_num2			
3520	All Data	b29620b364646d886789392688c165ac	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:14		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-7	1	1969-12-31 19:02:09	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	28					Single-KC		KC124		KC1		KC1		KC124		KC124		answer_denom		answer-denom		1-4_plus_2-7-answer_denom		Single		answer_denom			
3521	All Data	97cc7263e4aa079017c2c23cded59aec	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:15		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-7	1	1969-12-31 19:02:09	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	15					Single-KC		KC56		KC1		KC1		KC56		KC56		answer_num		answer-num		1-4_plus_2-7-answer_num		Single		answer_num			
3522	All Data	1ffc40db511d22b750e15f7d42abb4bf	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:16		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-7	1	1969-12-31 19:02:09	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC132		KC1		KC1		KC132		KC132		done		done		1-4_plus_2-7-done		Single		done			
3523	All Data	6811e010502d27b4a2cb46ffec8f8128	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:17		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:02:16	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	48					Single-KC		KC42		KC1		KC1		KC42		KC42		but_denom1		denom1		1-6_plus_3-8-but_denom1		Single		but_denom1			
3524	All Data	608fd3eed90a036820552a273ee70a2c	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:18		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:02:16	but_denom2	1	1	CORRECT	JCommTable5_C1R2	UpdateTable	48					Single-KC		KC36		KC1		KC1		KC36		KC36		but_denom2		denom2		1-6_plus_3-8-but_denom2		Single		but_denom2			
3525	All Data	ef73fef651bfbe3592a034dd75fd996d	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:19		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:02:16	convert_num1	1	1	CORRECT	JCommTable4_C1R1	UpdateTable	8					Single-KC		KC48		KC1		KC1		KC48		KC48		convert_num1		converted-num1		1-6_plus_3-8-convert_num1		Single		convert_num1			
3526	All Data	1cf7bb33b9a7558baa5ed9e95398dda5	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:20		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:02:16	convert_num2	1	0	INCORRECT	JCommTable5_C1R1	UpdateTable	24					Single-KC		KC148		KC1		KC1		KC148		KC148		convert_num2		convert-num2		1-6_plus_3-8-convert_num2		Single		convert_num2			
3527	All Data	438a382ab3c3bd64525030422f7e52a0	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:21		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:02:16	convert_num2	2	1	CORRECT	JCommTable5_C1R1	UpdateTable	18					Single-KC		KC148		KC1		KC1		KC148		KC148		convert_num2		convert-num2		1-6_plus_3-8-convert_num2		Single		convert_num2			
3528	All Data	afe88404b5fc55514b34cb2c5b33ffc2	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:22		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:02:16	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	26					Single-KC		KC53		KC1		KC1		KC53		KC53		answer_num		answer-num		1-6_plus_3-8-answer_num		Single		answer_num			
3529	All Data	fbb6584e0566c2e7c435bc9746154b40	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:23		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:02:16	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	48					Single-KC		KC139		KC1		KC1		KC139		KC139		answer_denom		answer-denom		1-6_plus_3-8-answer_denom		Single		answer_denom			
3530	All Data	80370a0c70bfd5c1e6cabcf821efbe6f	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:24		1	ATTEMPT		RESULT		SimStudent	1-6_plus_3-8	1	1969-12-31 19:02:16	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC92		KC1		KC1		KC92		KC92		done		done		1-6_plus_3-8-done		Single		done			
3531	All Data	a05564764f01101536459535d1c4d6eb	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:25		1	ATTEMPT		RESULT		SimStudent	1-5_plus_4-6	1	1969-12-31 19:02:24	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	30					Single-KC		KC29		KC1		KC1		KC29		KC29		but_denom1		denom1		1-5_plus_4-6-but_denom1		Single		but_denom1			
3532	All Data	ab002259823192be6b94ac4bc6608180	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:26		1	ATTEMPT		RESULT		SimStudent	1-5_plus_4-6	1	1969-12-31 19:02:24	but_denom2	1	1	CORRECT	JCommTable5_C1R2	UpdateTable	30					Single-KC		KC156		KC1		KC1		KC156		KC156		but_denom2		denom2		1-5_plus_4-6-but_denom2		Single		but_denom2			
3533	All Data	061df616256c55339f929d6f72c26db1	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:27		1	ATTEMPT		RESULT		SimStudent	1-5_plus_4-6	1	1969-12-31 19:02:24	convert_num1	1	0	INCORRECT	JCommTable4_C1R1	UpdateTable	5					Single-KC		KC8		KC1		KC1		KC8		KC8		convert_num1		converted-num1		1-5_plus_4-6-convert_num1		Single		convert_num1			
3534	All Data	fe31392987adc7ff48aa9a92f3a7e960	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:28		1	ATTEMPT		RESULT		SimStudent	1-5_plus_4-6	1	1969-12-31 19:02:24	convert_num2	1	0	INCORRECT	JCommTable5_C1R1	UpdateTable	24					Single-KC		KC62		KC1		KC1		KC62		KC62		convert_num2		convert-num2		1-5_plus_4-6-convert_num2		Single		convert_num2			
3535	All Data	f28f69ef5cf5400cc5f453f317c666da	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:29		1	ATTEMPT		RESULT		SimStudent	1-5_plus_4-6	1	1969-12-31 19:02:24	convert_num1	2	1	CORRECT	JCommTable4_C1R1	UpdateTable	6					Single-KC		KC8		KC1		KC1		KC8		KC8		convert_num1		converted-num1		1-5_plus_4-6-convert_num1		Single		convert_num1			
3536	All Data	cb5ccc8436a32102f76f4eb0bd36c4ca	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:30		1	ATTEMPT		RESULT		SimStudent	1-5_plus_4-6	1	1969-12-31 19:02:24	convert_num2	2	1	CORRECT	JCommTable5_C1R1	UpdateTable	20					Single-KC		KC62		KC1		KC1		KC62		KC62		convert_num2		convert-num2		1-5_plus_4-6-convert_num2		Single		convert_num2			
3537	All Data	6ba2b51329e055b2e6b0a98138179c70	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:31		1	ATTEMPT		RESULT		SimStudent	1-5_plus_4-6	1	1969-12-31 19:02:24	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	30					Single-KC		KC91		KC1		KC1		KC91		KC91		answer_denom		answer-denom		1-5_plus_4-6-answer_denom		Single		answer_denom			
3538	All Data	79261c1101e697ea5a2dbc67cbe21cfc	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:32		1	ATTEMPT		RESULT		SimStudent	1-5_plus_4-6	1	1969-12-31 19:02:24	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	26					Single-KC		KC6		KC1		KC1		KC6		KC6		answer_num		answer-num		1-5_plus_4-6-answer_num		Single		answer_num			
3539	All Data	4ad1b2a51f9e02c111e855a2302d7ce8	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:33		1	ATTEMPT		RESULT		SimStudent	1-5_plus_4-6	1	1969-12-31 19:02:24	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC79		KC1		KC1		KC79		KC79		done		done		1-5_plus_4-6-done		Single		done			
3540	All Data	ab06d8645722db77bd8e8da014e7491e	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:34		1	ATTEMPT		RESULT		SimStudent	3-4_plus_2-9	1	1969-12-31 19:02:33	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	36					Single-KC		KC23		KC1		KC1		KC23		KC23		but_denom1		denom1		3-4_plus_2-9-but_denom1		Single		but_denom1			
3541	All Data	8fdff9f80e45f794999d1117ed52e976	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:35		1	ATTEMPT		RESULT		SimStudent	3-4_plus_2-9	1	1969-12-31 19:02:33	but_denom2	1	1	CORRECT	JCommTable5_C1R2	UpdateTable	36					Single-KC		KC98		KC1		KC1		KC98		KC98		but_denom2		denom2		3-4_plus_2-9-but_denom2		Single		but_denom2			
3542	All Data	21a91ca2bc7dab18a1e2b7d15aa5d428	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:36		1	ATTEMPT		RESULT		SimStudent	3-4_plus_2-9	1	1969-12-31 19:02:33	convert_num2	1	1	CORRECT	JCommTable5_C1R1	UpdateTable	8					Single-KC		KC140		KC1		KC1		KC140		KC140		convert_num2		convert-num2		3-4_plus_2-9-convert_num2		Single		convert_num2			
3543	All Data	46a140389ad361ba6dcbeb74a93ffae3	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:37		1	ATTEMPT		RESULT		SimStudent	3-4_plus_2-9	1	1969-12-31 19:02:33	convert_num1	1	0	INCORRECT	JCommTable4_C1R1	UpdateTable	12					Single-KC		KC180		KC1		KC1		KC180		KC180		convert_num1		converted-num1		3-4_plus_2-9-convert_num1		Single		convert_num1			
3544	All Data	2b5c1ebc0eefe23d2fee7f697e6c6272	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:38		1	ATTEMPT		RESULT		SimStudent	3-4_plus_2-9	1	1969-12-31 19:02:33	convert_num1	2	1	CORRECT	JCommTable4_C1R1	UpdateTable	27					Single-KC		KC180		KC1		KC1		KC180		KC180		convert_num1		converted-num1		3-4_plus_2-9-convert_num1		Single		convert_num1			
3545	All Data	982e5bf841337d3188e0b4c2163f07cc	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:39		1	ATTEMPT		RESULT		SimStudent	3-4_plus_2-9	1	1969-12-31 19:02:33	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	36					Single-KC		KC146		KC1		KC1		KC146		KC146		answer_denom		answer-denom		3-4_plus_2-9-answer_denom		Single		answer_denom			
3546	All Data	19995f9cf0ec832caf423260132f24dc	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:40		1	ATTEMPT		RESULT		SimStudent	3-4_plus_2-9	1	1969-12-31 19:02:33	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	35					Single-KC		KC162		KC1		KC1		KC162		KC162		answer_num		answer-num		3-4_plus_2-9-answer_num		Single		answer_num			
3547	All Data	8b98211a7b8592c1e0a25b693e80342e	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:41		1	ATTEMPT		RESULT		SimStudent	3-4_plus_2-9	1	1969-12-31 19:02:33	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC14		KC1		KC1		KC14		KC14		done		done		3-4_plus_2-9-done		Single		done			
3548	All Data	b0a26daeffcbf4a483ef5cfc9c04854e	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:42		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-5	1	1969-12-31 19:02:41	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	20					Single-KC		KC90		KC1		KC1		KC90		KC90		but_denom1		denom1		1-4_plus_2-5-but_denom1		Single		but_denom1			
3549	All Data	bc70a8c5ac88cd7859ff59e4192e841b	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:43		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-5	1	1969-12-31 19:02:41	convert_num1	1	1	CORRECT	JCommTable4_C1R1	UpdateTable	5					Single-KC		KC97		KC1		KC1		KC97		KC97		convert_num1		converted-num1		1-4_plus_2-5-convert_num1		Single		convert_num1			
3550	All Data	e79fa37e263bf234783a43200c286e63	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:44		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-5	1	1969-12-31 19:02:41	but_denom2	1	1	CORRECT	JCommTable5_C1R2	UpdateTable	20					Single-KC		KC80		KC1		KC1		KC80		KC80		but_denom2		denom2		1-4_plus_2-5-but_denom2		Single		but_denom2			
3551	All Data	a6b0c2ce85c5dfcc0d2f621b12e87dfe	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:45		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-5	1	1969-12-31 19:02:41	convert_num2	1	0	INCORRECT	JCommTable5_C1R1	UpdateTable	10					Single-KC		KC173		KC1		KC1		KC173		KC173		convert_num2		convert-num2		1-4_plus_2-5-convert_num2		Single		convert_num2			
3552	All Data	4fd1cb96c5e09bc216a9bef778843dd9	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:46		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-5	1	1969-12-31 19:02:41	convert_num2	2	1	CORRECT	JCommTable5_C1R1	UpdateTable	8					Single-KC		KC173		KC1		KC1		KC173		KC173		convert_num2		convert-num2		1-4_plus_2-5-convert_num2		Single		convert_num2			
3553	All Data	0a8ebdb3498de5fd5a8e55304fb80536	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:47		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-5	1	1969-12-31 19:02:41	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	20					Single-KC		KC101		KC1		KC1		KC101		KC101		answer_denom		answer-denom		1-4_plus_2-5-answer_denom		Single		answer_denom			
3554	All Data	9032299bb2212317e417b727e86acc02	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:48		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-5	1	1969-12-31 19:02:41	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	13					Single-KC		KC57		KC1		KC1		KC57		KC57		answer_num		answer-num		1-4_plus_2-5-answer_num		Single		answer_num			
3555	All Data	f123034dd58c0f155d21fd98513d08a8	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:49		1	ATTEMPT		RESULT		SimStudent	1-4_plus_2-5	1	1969-12-31 19:02:41	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC166		KC1		KC1		KC166		KC166		done		done		1-4_plus_2-5-done		Single		done			
3556	All Data	8f456d015be3a422b34c3d0ce54cb43e	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:50		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:02:49	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	49					Single-KC		KC113		KC1		KC1		KC113		KC113		but_denom1		denom1		2-7_plus_3-7-but_denom1		Single		but_denom1			
3557	All Data	078d985e1cb83e044cd4b74127320e0a	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:51		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:02:49	but_denom2	1	1	CORRECT	JCommTable5_C1R2	UpdateTable	49					Single-KC		KC102		KC1		KC1		KC102		KC102		but_denom2		denom2		2-7_plus_3-7-but_denom2		Single		but_denom2			
3558	All Data	ba81f43b8d181860d2a2cb722fd66fa5	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:52		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:02:49	convert_num1	1	1	CORRECT	JCommTable4_C1R1	UpdateTable	14					Single-KC		KC116		KC1		KC1		KC116		KC116		convert_num1		converted-num1		2-7_plus_3-7-convert_num1		Single		convert_num1			
3559	All Data	9464f32078d83b9beb8e48ea6f5b5fb3	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:53		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:02:49	convert_num2	1	1	CORRECT	JCommTable5_C1R1	UpdateTable	21					Single-KC		KC157		KC1		KC1		KC157		KC157		convert_num2		convert-num2		2-7_plus_3-7-convert_num2		Single		convert_num2			
3560	All Data	d1705ae318355b0ad9f5f7b25ca781e1	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:54		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:02:49	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	49					Single-KC		KC13		KC1		KC1		KC13		KC13		answer_denom		answer-denom		2-7_plus_3-7-answer_denom		Single		answer_denom			
3561	All Data	b1d8eeebb7b358b4e9a99e7bb40d14f1	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:55		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:02:49	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	35					Single-KC		KC74		KC1		KC1		KC74		KC74		answer_num		answer-num		2-7_plus_3-7-answer_num		Single		answer_num			
3562	All Data	97e4f61214b2074a88a02eff7cdfe93c	f4a2c8ac-4882-4486-b99e-f426f14c270b	eb7633c8-7113-4281-98b1-895c153b941a	1969-12-31 19:02:56		1	ATTEMPT		RESULT		SimStudent	2-7_plus_3-7	1	1969-12-31 19:02:49	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC155		KC1		KC1		KC155		KC155		done		done		2-7_plus_3-7-done		Single		done			
3563	All Data	6c8ee75732eed85d0ed6af6917830df1	f60d82ed-9cd3-4066-b2a3-606a23f89147	931e607e-12c8-443b-b631-a27c779289d4	1969-12-31 19:00:01		0	HINT_REQUEST		HINT_MSG		SimStudent	2-5_plus_1-3	1	1969-12-31 19:00:01	but_denom2	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable5_C1R2, UpdateTable, 15				Single-KC		KC83		KC1		KC1		KC83		KC83		but_denom2		denom2		2-5_plus_1-3-but_denom2		Single		but_denom2			
3564	All Data	61154471784a1886c18ba35c3cf82f2e	f60d82ed-9cd3-4066-b2a3-606a23f89147	931e607e-12c8-443b-b631-a27c779289d4	1969-12-31 19:00:02		1	ATTEMPT		RESULT		SimStudent	2-5_plus_1-3	1	1969-12-31 19:00:01	but_denom2	2	1	CORRECT	JCommTable5_C1R2	UpdateTable	15					Single-KC		KC83		KC1		KC1		KC83		KC83		but_denom2		denom2		2-5_plus_1-3-but_denom2		Single		but_denom2			
3565	All Data	7655f179f6a53bca5cc3993b0fd20e04	f60d82ed-9cd3-4066-b2a3-606a23f89147	931e607e-12c8-443b-b631-a27c779289d4	1969-12-31 19:00:03		1	HINT_REQUEST		HINT_MSG		SimStudent	2-5_plus_1-3	1	1969-12-31 19:00:01	but_denom1	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable4_C1R2, UpdateTable, 15				Single-KC		KC63		KC1		KC1		KC63		KC63		but_denom1		denom1		2-5_plus_1-3-but_denom1		Single		but_denom1			
3566	All Data	e4642c454ff674ae62b42597991a5f43	f60d82ed-9cd3-4066-b2a3-606a23f89147	931e607e-12c8-443b-b631-a27c779289d4	1969-12-31 19:00:04		1	ATTEMPT		RESULT		SimStudent	2-5_plus_1-3	1	1969-12-31 19:00:01	but_denom1	2	1	CORRECT	JCommTable4_C1R2	UpdateTable	15					Single-KC		KC63		KC1		KC1		KC63		KC63		but_denom1		denom1		2-5_plus_1-3-but_denom1		Single		but_denom1			
3567	All Data	112802078b6fed036907a9556ab5904d	f60d82ed-9cd3-4066-b2a3-606a23f89147	931e607e-12c8-443b-b631-a27c779289d4	1969-12-31 19:00:05		1	HINT_REQUEST		HINT_MSG		SimStudent	2-5_plus_1-3	1	1969-12-31 19:00:01	convert_num2	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable5_C1R1, UpdateTable, 5				Single-KC		KC109		KC1		KC1		KC109		KC109		convert_num2		convert-num2		2-5_plus_1-3-convert_num2		Single		convert_num2			
3568	All Data	836f0bff2a2207eae4a638ce40008dfb	f60d82ed-9cd3-4066-b2a3-606a23f89147	931e607e-12c8-443b-b631-a27c779289d4	1969-12-31 19:00:06		1	ATTEMPT		RESULT		SimStudent	2-5_plus_1-3	1	1969-12-31 19:00:01	convert_num2	2	1	CORRECT	JCommTable5_C1R1	UpdateTable	5					Single-KC		KC109		KC1		KC1		KC109		KC109		convert_num2		convert-num2		2-5_plus_1-3-convert_num2		Single		convert_num2			
